id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,possibly_sensitive,hashtags,original_author,user_mentions,followers_count,friends_count,place,place_coord_boundaries
961695774991056904,Thu Feb 08 20:18:34 +0000 2018,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AngeKagame You mean like ..your elder sister ...haha!??,You mean like .. elder sister ... haha,"Sentiment(polarity=-0.056249999999999994, subjectivity=0.49375)",-0.05625,0.49375,en,897,153,PaulKagame,,,AngeKagame,1981507,181,,"Rwanda, Africa"
959012546345951232,Thu Feb 01 10:36:23 +0000 2018,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I would have wished to join you for this conference on education as by your invitation and the importance of it reg… https://t.co/3cXHE545Gp,I would wished join conference education invitation importance reg,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,882,181,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
959011817770115072,Thu Feb 01 10:33:29 +0000 2018,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy Heroes' Day!,Happy Heroes Day,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,2081,539,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
958828929674031105,Wed Jan 31 22:26:45 +0000 2018,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",In fact it is 'double trust' - at first you(leaders) have asked me to lead the reform process and happy to say we h… https://t.co/WG63F8Nqjl,In fact 'double trust first leaders asked lead reform process happy say h,"Sentiment(polarity=0.35000000000000003, subjectivity=0.4444444444444444)",0.35000000000000003,0.4444444444444444,en,1241,428,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
958823637548707840,Wed Jan 31 22:05:43 +0000 2018,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",To the many leaders and citizens of our Continent who sent congratulatory messages  but above all gave me your trus… https://t.co/UhVSQSO0Be,To many leaders citizens Continent sent congratulatory messages gave trus,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,4631,1431,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
956858399014227968,Fri Jan 26 11:56:34 +0000 2018,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Had good discussions yesterday with Deputy PM of Russia, FIFA President Infantino, Sunil Mittal &amp; @millicom Maurici… https://t.co/wQNI7i4QGh",Had good discussions yesterday Deputy PM Russia FIFA President Infantino Sunil Mittal amp Maurici,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001,en,1165,401,PaulKagame,,,Millicom,1981507,181,,"Rwanda, Africa"
956858230780649472,Fri Jan 26 11:55:54 +0000 2018,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Had very good bilateral meeting with @realDonaldTrump! Also agreed to the importance of US - Africa relations/cooperation!,Had good bilateral meeting Also agreed importance US Africa relations/cooperation,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001,en,5155,1617,PaulKagame,,,realDonaldTrump,1981507,181,,"Rwanda, Africa"
956282964043796487,Wed Jan 24 21:50:00 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","In addition to a rich session on peacebuilding in Africa, had very productive  exchanges w Swiss Pres.… https://t.co/jOj179OqmC",In addition rich session peacebuilding Africa productive exchanges w Swiss Pres,"Sentiment(polarity=0.375, subjectivity=0.75)",0.375,0.75,en,1072,407,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
955921553954430976,Tue Jan 23 21:53:53 +0000 2018,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Productive first day in Davos where I had insightful discussions with PM @erna_solberg, SA Deputy President… https://t.co/aDvX2vGHtP",Productive first day Davos I insightful discussions PM SA Deputy President,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,en,1270,514,PaulKagame,,,erna_solberg,1981507,181,,"Rwanda, Africa"
951576992436178944,Thu Jan 11 22:10:09 +0000 2018,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DrTedros Global health is a paramount responsibility for all of us esp. leaders. It also has wide security implica… https://t.co/eeHKcxlJNE,Global health paramount responsibility us esp leaders It also wide security implica,"Sentiment(polarity=-0.05, subjectivity=0.2)",-0.05,0.2,en,383,200,PaulKagame,,,DrTedros,1981507,181,,"Rwanda, Africa"
951575995567542272,Thu Jan 11 22:06:11 +0000 2018,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Conservation will have to be given the high attention it deserves, it affects most things in our lives",Conservation given high attention deserves affects things lives,"Sentiment(polarity=0.16, subjectivity=0.5399999999999999)",0.16,0.5399999999999999,en,1247,496,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
951575750402105344,Thu Jan 11 22:05:12 +0000 2018,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Held fruitful discussions with former President Mkapa, Co-Chair of Africa Wildlife Foundation (AWF) Board and Kaddu… https://t.co/7mdcZjqJbG",Held fruitful discussions former President Mkapa Co-Chair Africa Wildlife Foundation AWF Board Kaddu,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1067,366,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
950051755617906689,Sun Jan 07 17:09:24 +0000 2018,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Congratulations to everyone who participates in car free day. We should make it sustainable/long term. The health a… https://t.co/fyHU4eYO6K,Congratulations everyone participates car free day We make sustainable/long term The health,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,en,2327,763,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
950051619168808960,Sun Jan 07 17:08:51 +0000 2018,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy to see how car-free day is successful and continuing to attract thousands not only in Kigali but across the country!,Happy see car-free day successful continuing attract thousands Kigali across country,"Sentiment(polarity=0.775, subjectivity=0.975)",0.775,0.975,en,2263,674,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
943127919781732352,Tue Dec 19 14:36:33 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","To the young people of #Rwanda, being young is not enough. You cannot afford to waste any opportunity. Do not let t… https://t.co/F1cFQqdYj3",To young people young enough You afford waste opportunity Do let,"Sentiment(polarity=0.0, subjectivity=0.325)",0.0,0.325,en,6752,4049,PaulKagame,,Rwanda,,1981507,181,,"Rwanda, Africa"
943127652692619264,Tue Dec 19 14:35:29 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Let’s not settle for ceremonies, let’s get to work. We know what needs to be done. Take full advantage of available… https://t.co/MgNeyPPhk2",Lets settle ceremonies lets get work We know needs done Take full advantage available,"Sentiment(polarity=0.375, subjectivity=0.47500000000000003)",0.375,0.475,en,1510,772,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
943127469003075585,Tue Dec 19 14:34:45 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you to all who contributed to the success of #Umushyikirano, where we had enriching discussions on values and… https://t.co/Zxy7QFpQeg",Thank contributed success enriching discussions values,"Sentiment(polarity=0.3, subjectivity=0.0)",0.3,0.0,en,866,374,PaulKagame,,Umushyikirano,,1981507,181,,"Rwanda, Africa"
941702374619582465,Fri Dec 15 16:11:56 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Saddened to hear of the passing of Prof Calestous Juma. We have lost a brilliant mind who was dedicated to innovati… https://t.co/wjkHxCLtbL,Saddened hear passing Prof Calestous Juma We lost brilliant mind dedicated innovati,"Sentiment(polarity=0.9, subjectivity=1.0)",0.9,1.0,en,2811,1478,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
939271078760853505,Fri Dec 08 23:10:50 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Greg Wyler is in the running as the most powerful person in US Telecom. He has devoted his life to bridging the dig… https://t.co/sBNWCkRi6g,Greg Wyler running powerful person US Telecom He devoted life bridging dig,"Sentiment(polarity=0.3, subjectivity=1.0)",0.3,1.0,en,1111,380,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
914479949653954566,Sun Oct 01 13:19:44 +0000 2017,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",..we will never let it be in vain! The young women and men of Rwanda hear that and do your part!! Salutations to you ALL.,.. never let vain The young women men Rwanda hear part Salutations ALL,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,2608,1040,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
914477620749897728,Sun Oct 01 13:10:29 +0000 2017,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","27 years on,this day changed the life of every Rwandese&amp;Country in the most fundamental way. Thanks to the ones who gave their all for it!!!",years day changed life every Rwandese amp Country fundamental way Thanks ones gave,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,4426,1737,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
905830945353293825,Thu Sep 07 16:31:41 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Congratulations to President-elect João Lourenço for your election victory. Our best wishes to you and the people of Angola! | @eusoujoaol,Congratulations President-elect Joo Loureno election victory Our best wishes people Angola,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,2036,514,PaulKagame,,,eusoujoaol,1981507,181,,"Rwanda, Africa"
898655131624808448,Fri Aug 18 21:17:34 +0000 2017,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@JanetMuseveni Much appreciated !,Much appreciated,"Sentiment(polarity=0.2, subjectivity=0.1)",0.2,0.1,en,356,58,PaulKagame,,,JanetMuseveni,1981507,181,,"Rwanda, Africa"
897109169433653248,Mon Aug 14 14:54:28 +0000 2017,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@rochkaborepf @MichelSidibe The people of #Rwanda and I stand with you and your Nation.,The people I stand Nation,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,392,169,PaulKagame,,Rwanda,"rochkaborepf, MichelSidibe",1981507,181,,"Rwanda, Africa"
896088885867954176,Fri Aug 11 19:20:13 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Congratulations my brother @UKenyatta for a successful election and the trust Kenyans have placed in you!,Congratulations brother successful election trust Kenyans placed,"Sentiment(polarity=0.75, subjectivity=0.95)",0.75,0.95,en,10813,5551,PaulKagame,,,UKenyatta,1981507,181,,"Rwanda, Africa"
895251521474002945,Wed Aug 09 11:52:50 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EdgarCLungu Thank you President @EdgarCLungu, my brother. Your kind wishes are very much appreciated",Thank President brother Your kind wishes much appreciated,"Sentiment(polarity=0.4, subjectivity=0.5)",0.4,0.5,en,330,90,PaulKagame,,,"EdgarCLungu, EdgarCLungu",1981507,181,,"Rwanda, Africa"
894510058075111426,Mon Aug 07 10:46:31 +0000 2017,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@eusoujoaol @YolandeMakolo Thank you very much. Looking forward to working with you in strong partnership and friendship !,Thank much Looking forward working strong partnership friendship,"Sentiment(polarity=0.31666666666666665, subjectivity=0.4666666666666667)",0.31666666666666665,0.4666666666666667,en,317,87,PaulKagame,,,"eusoujoaol, YolandeMakolo",1981507,181,,"Rwanda, Africa"
893814881992028160,Sat Aug 05 12:44:08 +0000 2017,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@PresidentKE Much appreciated my Brother @PresidentKE . Wishing you all the best.,Much appreciated Brother Wishing best,"Sentiment(polarity=0.6, subjectivity=0.2)",0.6,0.2,en,1479,512,PaulKagame,,,"presidentke, presidentke",1981507,181,,"Rwanda, Africa"
879096658876878851,Sun Jun 25 21:59:10 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",My best wishes to our brothers and sisters celebrating Eid al-Fitr in Rwanda and around the world. #EidMubarak to you and yours,My best wishes brothers sisters celebrating Eid al-Fitr Rwanda around world,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,1637,404,PaulKagame,,EidMubarak,,1981507,181,,"Rwanda, Africa"
867180650176098308,Wed May 24 00:49:13 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@DrTedros -all said&amp;done,you&amp;all of us know most important task lies ahead.I have no doubt in your ability&amp;the will to deliver.All the best!",-all said ampne amp us know important task lies ahead.I doubt ability amp deliver.All best,"Sentiment(polarity=0.7, subjectivity=0.65)",0.7,0.65,en,292,156,PaulKagame,,,DrTedros,1981507,181,,"Rwanda, Africa"
867174793489022976,Wed May 24 00:25:56 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It is not always the best candidate who is chosen, @DrTedros election restores hope that most deserving candidate can win",It always best candidate chosen election restores hope deserving candidate win,"Sentiment(polarity=0.8000000000000002, subjectivity=0.5)",0.8000000000000002,0.5,en,1159,505,PaulKagame,,,DrTedros,1981507,181,,"Rwanda, Africa"
867174411333488641,Wed May 24 00:24:25 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thank you to all Africans and non Africans who saw Dr. Tedros as the right candidate and stood together to support his candidature,Thank Africans non Africans saw Dr. Tedros right candidate stood together support candidature,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857,en,1351,528,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
867174175831724032,Wed May 24 00:23:29 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Congratulations to @DrTedros on your election as DG of @WHO. You deserved it and #Africa deserves it!!,Congratulations election DG You deserved deserves,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1070,510,PaulKagame,,Africa,"DrTedros, WHO",1981507,181,,"Rwanda, Africa"
861329250519003136,Sun May 07 21:17:50 +0000 2017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","We count on delegates to communicate the AU reform agenda to citizens &amp; institutions back home,because this process involves us all",We count delegates communicate AU reform agenda citizens amp institutions back home process involves us,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,771,372,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
861329124467646464,Sun May 07 21:17:20 +0000 2017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",The high-level participation from almost every country demonstrates the commitment of member states to follow through on the #AUReforms,The high-level participation almost every country demonstrates commitment member states follow,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,545,281,PaulKagame,,AUReforms,,1981507,181,,"Rwanda, Africa"
861328887736930304,Sun May 07 21:16:24 +0000 2017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Today’s consultation reaffirmed our support for the AUC Chairperson @MoussaFaki_M and staff as they work to implement reform decisions,Todays consultation reaffirmed support AUC Chairperson staff work implement reform decisions,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,423,227,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
861328552570040321,Sun May 07 21:15:04 +0000 2017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",The African Union decisions on self-financing &amp; institutional reform are important opportunities to transform our organisation,The African Union decisions self-financing amp institutional reform important opportunities transform organisation,"Sentiment(polarity=0.2, subjectivity=0.5)",0.2,0.5,en,703,417,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
851942339459387397,Tue Apr 11 23:37:36 +0000 2017,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AlikoDangote  Let me join your family and friends to wish you a very Happy Birth Day my brother&amp; friend God bless you with long life !!,Let join family friends wish Happy Birth Day brother amp friend God bless long life,"Sentiment(polarity=0.375, subjectivity=0.7)",0.375,0.7,en,259,59,PaulKagame,,,AlikoDangote,1981507,181,,"Rwanda, Africa"
847848377681412096,Fri Mar 31 16:29:40 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Good visit with group from #Australia...good partnerships ahead...Tertiary Education,Health,Agric,Infrast&amp;Tech https://t.co/clwWhnFBB5",Good visit group ... good partnerships ahead ... Tertiary Education Health Agric Infrast amp Tech,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001,en,1572,409,PaulKagame,False,Australia,,1981507,181,,"Rwanda, Africa"
843851943764213760,Mon Mar 20 15:49:16 +0000 2017,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",We will all be better for it!,We better,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,843,299,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
843851722263089154,Mon Mar 20 15:48:23 +0000 2017,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Being able to acknowledge/apologise for wrongs in circumst./cases like this is an act of courage and moral high standing typical @Pontifex,Being able acknowledge/apologise wrongs circumst./cases like act courage moral high standing typical,"Sentiment(polarity=0.12333333333333335, subjectivity=0.47875)",0.12333333333333335,0.47875,en,1619,971,PaulKagame,,,Pontifex,1981507,181,,"Rwanda, Africa"
843851287942914048,Mon Mar 20 15:46:39 +0000 2017,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Great day/moment and meeting with Pope Francis, new chapter in relations btwn Rwanda &amp; Catholic Church/Holy See!",Great day/moment meeting Pope Francis new chapter relations btwn Rwanda amp Catholic Church/Holy See,"Sentiment(polarity=0.31212121212121213, subjectivity=0.4348484848484849)",0.3121212121212121,0.4348484848484849,en,1320,652,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
839534054508748800,Wed Mar 08 17:51:31 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Realizing women's full aspirations is inextricably linked to achieving whole nation's potential #IWD2017,Realizing women 's full aspirations inextricably linked achieving whole nation 's potential,"Sentiment(polarity=0.18333333333333335, subjectivity=0.65)",0.18333333333333326,0.65,en,945,520,PaulKagame,,IWD2017,,1981507,181,,"Rwanda, Africa"
839533697519005696,Wed Mar 08 17:50:05 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy Women's Day!!,Happy Women 's Day,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,1006,289,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
837416524688338944,Thu Mar 02 21:37:12 +0000 2017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",We must not underestimate the energy required to do what it takes to get good results for the Rwandans we work for #Umwiherero,We must underestimate energy required takes get good results Rwandans work,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001,en,1016,470,PaulKagame,,Umwiherero,,1981507,181,,"Rwanda, Africa"
837416418807332864,Thu Mar 02 21:36:47 +0000 2017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Rwanda's context and ambitions demand extraordinary efforts and tireless follow-through of all leaders #Umwiherero,Rwanda 's context ambitions demand extraordinary efforts tireless follow-through leaders,"Sentiment(polarity=0.3333333333333333, subjectivity=1.0)",0.3333333333333333,1.0,en,689,378,PaulKagame,,Umwiherero,,1981507,181,,"Rwanda, Africa"
837415990002614272,Thu Mar 02 21:35:05 +0000 2017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","As we conclude #Umwiherero, let's keep in mind that success will come from the attitude/commitment/heart that we bring to this work",As conclude let 's keep mind success come attitude/commitment/heart bring work,"Sentiment(polarity=0.3, subjectivity=0.0)",0.3,0.0,en,844,465,PaulKagame,,Umwiherero,,1981507,181,,"Rwanda, Africa"
832005088851984384,Wed Feb 15 23:14:05 +0000 2017,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mathebebo @Arsenal @FCBayern  I prefer -No comment !!,I prefer -No comment,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,136,31,PaulKagame,,,"mathebebo, Arsenal, FCBayern",1981507,181,,"Rwanda, Africa"
828372907755761670,Sun Feb 05 22:41:06 +0000 2017,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@BwiraAustin  yes I very much enjoyed the game...AND Congratulations to CAMEROUN!! Thank you.,yes I much enjoyed game ... AND Congratulations CAMEROUN Thank,"Sentiment(polarity=0.04999999999999999, subjectivity=0.55)",0.04999999999999999,0.55,en,152,44,PaulKagame,,,BwiraAustin,1981507,181,,"Rwanda, Africa"
826946041018724355,Thu Feb 02 00:11:14 +0000 2017,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@LopesInsights @socializeWP  How much better was the situation before Carlos...!?? :),How much better situation Carlos ...,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,118,20,PaulKagame,,,"LopesInsights, socializeWP",1981507,181,,"Rwanda, Africa"
826898423588802561,Wed Feb 01 21:02:01 +0000 2017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",I salute those who had the courage to make the ultimate sacrifice in service of our Nation's highest values. Their example renews us all.,I salute courage make ultimate sacrifice service Nation 's highest values Their example renews us,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,1430,668,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
815645254569304064,Sun Jan 01 19:45:57 +0000 2017,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",As we end this 1st day of 2017 I hope it passed...for all of you in peace&amp;tranquillity. Prosperous New Year for the followers !!,As end st day I hope passed ... peace amp tranquillity Prosperous New Year followers,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545,en,2228,641,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
812757570117103616,Sat Dec 24 20:31:19 +0000 2016,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jeanette,family and I Wish You All a Happy and Peaceful this Festive Season....together with Your Loved Ones!!",Jeanette family I Wish You All Happy Peaceful Festive Season .... together Your Loved Ones,"Sentiment(polarity=0.5833333333333334, subjectivity=0.7666666666666666)",0.5833333333333334,0.7666666666666666,en,2258,661,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
811921648177844224,Thu Dec 22 13:09:40 +0000 2016,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@carolinekere   That's kind,thank you very much. Wish you and yours the same!!",That 's kind thank much Wish,"Sentiment(polarity=0.4, subjectivity=0.55)",0.4,0.55,en,101,12,PaulKagame,,,carolinekere,1981507,181,,"Rwanda, Africa"
811006996858212352,Tue Dec 20 00:35:10 +0000 2016,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SciTechGlobal @WSJ   I believe it will be a game-changer in many underserved areas..#internet...#education benefits among others !!!!,I believe game-changer many underserved areas ..... benefits among others,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,141,65,PaulKagame,,"internet, education","SciTechGlobal, WSJ",1981507,181,,"Rwanda, Africa"
811005654848704512,Tue Dec 20 00:29:50 +0000 2016,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SciTechGlobal: Japan’s SoftBank invests $1 billion in satellite startup OneWeb https://t.co/WVIxffwDdB via @WSJ,Japans SoftBank invests 1 billion satellite startup OneWeb via,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,89,PaulKagame,False,,"SciTechGlobal, WSJ",1981507,181,,"Rwanda, Africa"
808080067691741184,Sun Dec 11 22:44:36 +0000 2016,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jkanam sure next time..!,sure next time ..,"Sentiment(polarity=0.25, subjectivity=0.4444444444444444)",0.25,0.4444444444444444,en,75,10,PaulKagame,,,jkanam,1981507,181,,"Rwanda, Africa"
804670878474731521,Fri Dec 02 12:57:42 +0000 2016,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@cobbo3 @mmnjug @Owaahh @samirasawlani @ali_naka @chris_mungai  do you bel've it or just rubs you the wrong way as an imgntion c'mon Charlie,bel 've rubs wrong way imgntion c'mon Charlie,"Sentiment(polarity=-0.5, subjectivity=0.9)",-0.5,0.9,en,93,21,PaulKagame,,,"cobbo3, mmnjug, Owaahh, samirasawlani, ali_naka, chris_mungai",1981507,181,,"Rwanda, Africa"
802525465168613377,Sat Nov 26 14:52:35 +0000 2016,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RIP Fidel Castro, tenacious fighter who lived a full liberation life &amp; condolences to the resilient people of Cuba",RIP Fidel Castro tenacious fighter lived full liberation life amp condolences resilient people Cuba,"Sentiment(polarity=0.35, subjectivity=0.55)",0.35,0.55,en,2294,1391,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
800364120604168192,Sun Nov 20 15:44:11 +0000 2016,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Congratulations Valens Ndayisenga, winner of a thrilling Tour du Rwanda 2016. Thanks to all riders &amp; Rwandans who came out to watch &amp; cheer!",Congratulations Valens Ndayisenga winner thrilling Tour du Rwanda Thanks riders amp Rwandans came watch amp cheer,"Sentiment(polarity=0.225, subjectivity=0.6)",0.225,0.6,en,2040,839,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
796319573368774657,Wed Nov 09 11:52:35 +0000 2016,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Congratulations to @realDonaldTrump for a well earned victory.Looking fwd to continued good relationship w/ United States&amp;new administration,Congratulations well earned victory.Looking fwd continued good relationship w/ United States amp new administration,"Sentiment(polarity=0.41818181818181815, subjectivity=0.5272727272727273)",0.41818181818181815,0.5272727272727273,en,2139,1211,PaulKagame,,,realDonaldTrump,1981507,181,,"Rwanda, Africa"
791384002351493120,Wed Oct 26 21:00:24 +0000 2016,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@PIH  belatedly a very happy BD Paul.,belatedly happy BD Paul,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,124,21,PaulKagame,,,PIH,1981507,181,,"Rwanda, Africa"
790240472723759104,Sun Oct 23 17:16:25 +0000 2016,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",....I wish I could say it to each one of you personally and directly !! All the best to you as well !!,.... I wish I could say one personally directly All best well,"Sentiment(polarity=0.55, subjectivity=0.35)",0.55,0.35,en,1152,331,PaulKagame,,,,1981507,181,,"Rwanda, Africa"
